,type,zola,water,price,heat,sera
308,торф,25.951,67.976,1987.0,18348.774,1.745
309,торф,39.178,69.674,2170.0,18755.862,2.099
310,торф,33.914,59.162,1732.0,19583.438,1.363
311,торф,26.609,58.456,1710.0,18251.586,2.526
312,торф,38.05,67.35,1859.0,18136.631,2.098
313,торф,23.172,64.63,1722.0,16782.05,1.91
314,торф,49.127,58.533,2072.0,18659.647,0.559
315,торф,22.272,60.508,1965.0,17321.897,2.423
316,торф,27.436,53.631,2026.0,18272.71,1.177
317,торф,25.265,52.194,1935.0,18396.934,0.497
318,торф,12.785,57.897,1902.0,19195.282,2.395
319,торф,16.95,66.34,1870.0,18594.675,1.105
320,торф,28.064,56.579,1952.0,18117.486,2.571
321,торф,33.755,56.99,1873.0,18982.878,2.519
322,торф,17.499,50.509,1758.0,18765.443,1.434
323,торф,30.405,63.507,2050.0,18025.552,2.253
324,торф,21.858,60.384,1819.0,18944.312,3.459
325,торф,27.139,61.835,2086.0,18690.88,2.173
326,торф,19.339,62.197,1875.0,18685.597,2.457
327,торф,23.671,71.269,1929.0,17753.334,1.69
328,торф,23.071,65.746,2047.0,18042.03,1.996
329,торф,28.636,61.374,1857.0,18503.855,2.766
330,торф,26.205,63.697,2020.0,17702.478,1.836
331,торф,26.541,55.809,1825.0,19192.249,1.79
332,торф,19.653,59.646,1920.0,17098.08,2.55
333,торф,13.809,61.303,2266.0,17406.332,3.456
334,торф,30.786,59.157,1666.0,19134.88,1.288
335,торф,18.424,60.092,2043.0,18040.17,1.082
336,торф,41.673,52.397,1772.0,18830.874,2.118
337,торф,17.762,68.379,1879.0,19166.079,0.538
338,торф,20.333,61.476,1894.0,18486.753,2.252
339,торф,22.086,65.756,1890.0,18034.372,3.054
340,торф,21.065,69.676,1961.0,18852.243,2.039
341,торф,27.997,65.509,1849.0,19030.716,0.686
342,торф,24.819,63.003,2155.0,18101.573,3.926
343,торф,21.673,67.482,1841.0,18211.373,2.153
344,торф,34.948,62.694,1982.0,19160.105,3.255
345,торф,31.748,56.644,2249.0,19110.522,2.878
346,торф,18.559,58.709,2216.0,16977.627,2.525
347,торф,17.047,49.393,1893.0,18385.32,1.985
348,торф,18.9,52.847,2120.0,19159.94,2.239
349,торф,21.027,61.5,1826.0,18123.31,2.459
350,торф,20.299,69.338,2091.0,17596.468,0.819
351,торф,14.181,60.673,1993.0,17192.903,2.352
352,торф,41.631,48.86,1823.0,17707.664,1.583
353,торф,10.855,48.357,1796.0,18013.738,3.793
354,торф,33.789,64.583,2221.0,17337.959,0.51
355,торф,12.733,68.161,1837.0,17879.919,1.626
356,торф,33.207,56.15,1761.0,17143.127,2.543
357,торф,23.275,57.787,1727.0,17638.361,1.728
358,торф,16.891,63.772,2018.0,18671.866,1.986
359,торф,42.362,65.24,2094.0,18825.554,0.673
360,торф,32.172,63.969,1977.0,18154.913,2.109
361,торф,15.185,62.015,1717.0,18584.97,2.154
362,торф,23.612,57.529,1852.0,19850.693,2.245
363,торф,27.827,65.44,1755.0,18449.973,1.102
364,торф,33.303,53.309,2206.0,19344.119,1.978
365,торф,27.186,60.782,2159.0,18154.252,2.724
366,торф,13.326,66.712,2191.0,17740.371,1.962
367,торф,30.156,52.153,2049.0,18868.239,2.417
368,торф,10.779,64.039,1732.0,18403.258,2.821
369,торф,20.916,62.469,1843.0,18317.235,2.076
370,торф,11.538,55.581,2159.0,18209.248,2.254
371,торф,27.062,61.817,1979.0,17730.141,3.421
372,торф,13.838,56.234,1879.0,18301.067,0.863
373,торф,26.989,68.199,1779.0,18872.283,1.794
374,торф,28.752,70.105,1747.0,17261.069,1.065
375,торф,29.301,61.883,2134.0,18013.866,2.111
376,торф,11.803,67.348,1723.0,18158.142,2.574
377,торф,11.255,59.463,1906.0,18275.314,2.843
378,торф,21.026,66.304,1948.0,18390.114,1.274
379,торф,31.125,69.998,1966.0,18937.297,3.874
380,торф,15.617,55.901,2077.0,16909.069,3.318
381,торф,41.166,57.916,2134.0,18387.506,2.606
382,торф,48.263,66.939,1937.0,17837.666,1.651
383,торф,29.228,51.886,1877.0,18701.12,2.171
384,торф,33.239,57.314,1995.0,16980.359,2.758
385,торф,32.719,70.963,2166.0,18596.729,3.39
386,торф,26.218,71.872,1958.0,18642.105,1.233
387,торф,15.484,60.527,1751.0,19311.927,2.625
388,торф,38.497,63.404,1828.0,18081.798,0.573
389,торф,48.511,68.276,1675.0,17484.647,1.209
390,торф,20.526,60.34,1875.0,18694.376,1.414
391,торф,20.153,60.642,2127.0,19295.883,1.186
392,торф,26.127,70.355,2092.0,17153.789,1.109
393,торф,37.401,67.928,1954.0,18549.204,1.742
394,торф,21.826,55.65,1778.0,18329.891,2.054
395,торф,31.414,58.733,1702.0,18555.335,2.659
396,торф,39.97,65.179,1759.0,17835.796,2.991
397,торф,35.893,69.175,1805.0,18122.124,1.534
398,торф,48.647,68.833,1695.0,17675.197,2.01
399,торф,34.68,66.326,1934.0,18251.572,2.469
400,торф,10.748,71.59,2057.0,17754.674,2.245
401,торф,19.239,69.966,1873.0,18620.634,1.046
402,торф,32.451,67.924,1831.0,19536.904,1.602
403,торф,18.584,62.315,1836.0,18756.101,2.303
404,торф,21.899,53.529,2043.0,17767.646,3.743
405,торф,12.291,62.091,2185.0,17738.865,2.4
406,торф,15.51,63.807,2034.0,16842.593,3.184
407,торф,20.14,69.274,2007.0,17883.676,2.344
408,торф,12.026,65.36,1933.0,18510.563,1.115
409,торф,25.373,59.003,2236.0,18839.712,2.806
410,торф,22.157,52.575,2224.0,18059.347,3.183
411,торф,33.95,66.209,2160.0,18654.456,1.941
412,торф,31.22,54.398,1875.0,17537.078,1.188
413,торф,40.366,64.717,2011.0,17875.655,0.53
414,торф,13.658,69.926,1994.0,19093.65,3.472
415,торф,15.459,54.164,1843.0,17622.472,1.57
416,торф,25.353,58.91,2110.0,18606.754,0.768
417,торф,37.493,62.69,2180.0,19218.114,1.626
418,торф,27.664,60.109,1878.0,18050.278,1.561
419,торф,28.906,57.066,1747.0,17250.946,0.656
420,торф,36.649,71.03,2118.0,19044.091,1.494
421,торф,24.654,67.706,1703.0,17721.362,3.036
422,торф,26.394,62.665,1908.0,19013.391,1.56
423,торф,27.51,64.59,1692.0,17821.567,1.822
424,торф,26.445,58.622,2210.0,17230.496,0.748
425,торф,13.146,62.692,1957.0,18956.398,2.914
426,торф,30.171,67.723,2133.0,18473.938,1.078
427,торф,31.67,65.026,2154.0,19225.198,2.645
428,торф,47.972,64.672,2166.0,19389.934,2.521
429,торф,33.528,71.141,1860.0,18093.558,0.785
430,торф,23.877,57.038,1908.0,18918.574,3.575
431,торф,41.046,55.968,1892.0,18544.734,3.019
432,торф,13.198,58.815,2052.0,18066.304,3.015
433,торф,28.052,56.289,1969.0,19534.066,3.564
434,торф,21.468,71.083,1770.0,17819.094,0.496
435,торф,30.843,55.3,2125.0,18210.983,1.798
436,торф,18.675,61.337,1669.0,18213.357,1.847
437,торф,29.464,57.219,1807.0,18264.319,2.445
438,торф,27.807,67.384,1951.0,18524.192,0.886
439,торф,36.509,62.938,1920.0,17223.29,0.734
440,торф,24.891,69.82,1906.0,18212.683,2.038
441,торф,21.13,48.938,1979.0,18384.089,2.261
442,торф,14.607,48.18,1820.0,18988.546,2.32
443,торф,15.32,56.631,1843.0,17016.818,0.944
444,торф,22.688,70.642,1867.0,19088.259,1.514
445,торф,38.853,71.003,1919.0,17874.657,2.405
446,торф,26.167,61.25,1945.0,18968.644,1.249
447,торф,18.967,56.08,1989.0,17994.971,2.115
448,торф,15.379,67.821,1933.0,16753.695,3.304
449,торф,34.202,68.277,1905.0,18755.614,1.488
450,торф,13.785,68.482,2125.0,18872.991,2.019
451,торф,38.066,58.431,2042.0,17401.586,2.77
452,торф,21.121,52.977,1973.0,18174.09,1.446
453,торф,12.626,53.286,1739.0,17224.911,2.232
454,торф,12.446,66.336,1964.0,18258.077,2.231
455,торф,27.554,61.148,1848.0,18031.711,0.844
456,торф,25.601,58.261,1794.0,19069.892,3.412
457,торф,18.289,62.87,2036.0,19530.754,2.491
458,торф,10.692,55.567,1939.0,17347.222,1.341
459,торф,35.626,68.055,1976.0,19020.144,2.809
460,торф,20.828,65.254,2235.0,19105.12,1.861
461,торф,22.835,65.121,1838.0,18721.627,2.608
462,торф,37.975,53.783,1765.0,17617.661,3.253
463,торф,21.295,48.962,1800.0,19469.457,1.904
464,торф,15.478,67.735,1776.0,17164.626,3.161
465,торф,32.619,55.638,2184.0,19752.455,1.858
466,торф,32.995,59.533,1753.0,19111.392,1.345
467,торф,35.463,56.887,2016.0,18422.014,2.11
468,торф,22.323,58.249,2168.0,17678.584,2.375
469,торф,44.744,56.552,2174.0,17559.68,2.993
470,торф,31.116,51.39,1814.0,19153.266,3.229
471,торф,28.608,70.977,1856.0,19099.052,2.29
472,торф,22.91,69.17,1794.0,18538.39,2.545
473,торф,17.923,68.645,1925.0,17875.373,3.784
474,торф,25.502,67.442,1841.0,19661.06,3.193
475,торф,40.072,69.288,2024.0,19827.513,2.336
476,торф,32.353,56.087,1871.0,19285.785,1.351
477,торф,21.628,70.882,2144.0,18653.896,3.629
478,торф,11.552,60.872,1918.0,16891.856,2.434
479,торф,18.93,70.753,1917.0,19207.015,0.721
480,торф,24.539,58.559,1934.0,17750.799,2.41
481,торф,20.407,68.898,1763.0,19065.584,1.266
482,торф,15.447,69.697,2041.0,17565.451,1.252
483,торф,27.164,70.837,2009.0,19161.058,1.938
484,торф,29.624,61.312,1886.0,19995.931,1.636
485,торф,11.504,56.907,2070.0,17225.911,3.483
486,торф,35.32,63.924,1875.0,18955.507,3.259
487,торф,19.061,60.729,1915.0,18356.535,0.911
488,торф,31.387,55.424,2053.0,17839.288,2.026
489,торф,18.028,61.52,2170.0,19430.438,2.422
490,торф,23.03,67.174,2100.0,17715.362,1.494
491,торф,12.694,66.572,1917.0,19705.503,0.644
492,торф,23.514,67.804,1982.0,18246.925,3.145
493,торф,25.864,59.619,2021.0,19755.365,1.597
494,торф,31.107,63.176,1753.0,19221.058,2.946
495,торф,13.117,60.268,1896.0,17183.262,2.021
496,торф,56.367,52.092,2030.0,19372.396,2.104
497,торф,25.31,56.93,1936.0,19034.713,1.557
498,торф,13.545,54.3,1956.0,19758.596,1.926
499,торф,25.772,70.81,2101.0,17688.64,2.709
500,торф,10.901,63.626,1986.0,18065.269,1.737
501,торф,12.465,60.282,1896.0,17749.533,3.776
502,торф,34.016,62.165,1678.0,17729.146,1.36
503,торф,19.935,70.202,1668.0,19488.274,2.493
504,торф,22.363,69.961,2086.0,17171.325,1.446
505,торф,17.035,70.24,2085.0,18744.001,3.359
506,торф,37.696,62.486,2168.0,17292.087,1.517
507,торф,17.775,64.811,1840.0,18185.696,3.733
508,торф,24.747,55.489,1688.0,18175.606,0.605
509,торф,30.723,50.131,1810.0,19222.755,1.667
510,торф,23.61,60.804,1748.0,18410.766,2.291
511,торф,25.504,69.454,1736.0,19556.764,1.351
512,торф,12.708,65.255,2139.0,19144.331,1.647
513,торф,12.456,66.871,1723.0,19907.814,0.737
514,торф,20.834,62.733,1775.0,18331.487,2.396
515,торф,28.06,60.149,1756.0,19175.064,1.683
516,торф,17.908,59.879,2264.0,19859.49,2.024
517,торф,28.561,63.06,1937.0,19352.339,3.383
518,торф,24.261,65.312,2190.0,19431.577,1.48
519,торф,16.043,70.308,2033.0,18528.422,3.692
520,торф,25.618,70.483,2136.0,18856.488,1.777
521,торф,39.314,57.791,1944.0,18410.166,3.92
522,торф,30.716,69.541,2027.0,17847.896,1.632
523,торф,30.565,58.899,1936.0,19267.064,0.587
524,торф,28.114,53.475,1721.0,17510.9,1.731
525,торф,34.057,65.618,2091.0,18391.872,2.611
526,торф,34.986,68.18,2152.0,18214.903,1.087
527,торф,29.398,62.397,1759.0,17609.14,3.17
528,торф,24.826,69.632,1955.0,18726.178,2.634
529,торф,25.6,69.967,1727.0,17011.081,2.437
530,торф,42.583,70.096,1928.0,18780.64,3.262
531,торф,26.06,60.538,1724.0,17151.144,2.126
532,торф,26.411,66.382,1900.0,19043.867,1.647
533,торф,17.413,68.767,2015.0,16880.578,3.339
534,торф,26.75,52.687,1805.0,18998.032,0.84
535,торф,38.511,65.055,2038.0,17913.215,2.749
536,торф,29.325,68.109,1697.0,18706.779,1.259
537,торф,35.342,70.642,2039.0,18471.226,3.712
538,торф,19.699,63.096,1731.0,17996.671,2.795
539,торф,24.12,50.33,1718.0,18165.231,0.707
540,торф,32.928,65.878,1953.0,17480.297,1.243
541,торф,29.583,69.299,2020.0,17869.344,2.203
542,торф,39.48,48.476,1762.0,19830.983,3.216
543,торф,33.955,65.312,1978.0,17595.687,3.12
544,торф,25.202,59.625,1931.0,17405.229,1.152
545,торф,30.58,57.434,1828.0,18934.255,1.602
546,торф,31.454,67.911,2078.0,17931.078,2.694
547,торф,39.611,52.311,1851.0,18369.48,0.911
548,торф,34.148,69.218,2045.0,17640.341,2.189
549,торф,15.037,59.407,1743.0,16749.47,1.925
550,торф,29.784,61.506,2044.0,19296.648,1.169
551,торф,19.142,59.638,2107.0,18559.752,1.846
552,торф,23.29,67.88,2154.0,19122.253,2.668
553,торф,23.805,62.404,2049.0,18091.789,2.356
554,торф,21.128,70.769,1755.0,18629.812,1.626
555,торф,30.139,59.575,1874.0,19425.815,0.988
556,торф,24.02,72.039,1802.0,19856.752,1.756
557,торф,31.069,61.19,2146.0,18480.067,1.86
558,торф,15.876,65.18,2126.0,18221.578,2.331
559,торф,13.631,64.548,2126.0,18419.063,2.158
560,торф,37.983,54.398,2129.0,18679.104,1.259
561,торф,38.212,67.544,1912.0,18935.834,2.2
562,торф,37.782,58.869,1876.0,19852.313,2.697
563,торф,27.981,63.543,2097.0,17435.068,2.034
564,торф,31.62,61.777,2194.0,19965.117,1.605
565,торф,17.171,66.893,1746.0,17628.864,1.445
566,торф,12.549,59.713,2000.0,18409.311,3.539
567,торф,42.751,69.936,1688.0,19980.137,0.706
568,торф,32.06,66.431,2178.0,17681.61,2.535
569,торф,13.75,64.447,1989.0,17702.382,1.027
570,торф,38.06,58.991,1781.0,17392.643,1.447
571,торф,22.459,54.305,2138.0,18783.396,1.587
572,торф,21.246,57.424,2024.0,18771.748,3.873
573,торф,24.614,68.129,1844.0,17486.273,2.375
574,торф,30.707,55.825,2262.0,19058.324,1.785
575,торф,22.974,64.888,2107.0,17588.799,0.633
576,торф,21.912,50.92,1718.0,18642.806,2.565
577,торф,18.242,57.898,2142.0,18029.556,1.338
578,торф,13.464,55.976,2114.0,19212.387,1.03
579,торф,28.587,64.842,1698.0,18548.273,0.695
580,торф,17.694,59.654,1948.0,17985.677,1.778
581,торф,26.095,67.067,1753.0,19069.666,1.071
582,торф,26.077,54.835,1830.0,18712.902,1.884
583,торф,27.671,65.701,1953.0,18819.207,1.062
584,торф,27.262,63.543,2058.0,17848.479,3.503
585,торф,11.838,59.006,2156.0,18860.893,2.189
586,торф,17.714,71.209,1853.0,19384.596,1.229
587,торф,15.751,60.691,2129.0,19427.524,2.198
588,торф,12.849,71.505,1759.0,18553.624,1.183
589,торф,28.534,56.782,1658.0,19453.948,3.542
590,торф,34.804,67.138,1685.0,18357.35,2.382
591,торф,10.964,70.545,1764.0,18969.341,1.093
592,торф,16.771,65.668,1940.0,19425.98,2.742
593,торф,33.068,56.353,2050.0,18437.956,2.86
594,торф,12.922,56.328,1886.0,18537.142,1.506
595,торф,11.927,69.162,1823.0,18260.723,1.615
596,торф,22.536,63.942,1978.0,19732.797,3.146
597,торф,20.57,64.745,1930.0,19367.512,1.567
598,торф,16.0,60.692,2143.0,19479.356,1.526
599,торф,16.518,53.423,2132.0,16857.638,3.621
600,торф,17.339,56.291,2152.0,17569.641,1.886
601,торф,25.987,52.864,2100.0,19631.122,1.873
602,торф,26.7,62.232,2246.0,19477.93,1.78
603,торф,43.497,59.433,1950.0,19480.703,1.849
604,торф,20.298,64.981,2032.0,18003.304,2.778
605,торф,26.924,70.565,2094.0,19254.168,2.675
606,торф,16.258,58.652,1776.0,18494.939,3.077
607,торф,40.687,60.95,2197.0,19120.713,2.485
608,торф,26.616,60.155,1968.0,17607.049,0.691
609,торф,20.693,61.297,1816.0,17558.274,1.193
610,торф,25.195,58.661,1991.0,18255.154,0.685
611,торф,13.171,67.492,2146.0,17479.009,2.759
612,торф,20.267,55.481,1864.0,18257.418,2.553
613,торф,53.444,63.703,1909.0,19852.172,2.536
614,торф,14.241,55.675,1754.0,18278.235,1.351
615,торф,32.103,55.084,1903.0,18910.733,0.696
616,торф,21.626,62.152,1895.0,17567.334,1.17
617,торф,21.465,65.961,2052.0,19093.778,2.0
618,торф,17.391,70.068,1957.0,17513.747,0.872
619,торф,42.07,64.087,2162.0,19777.813,3.791
620,торф,17.467,58.523,1778.0,18595.749,3.893
621,торф,31.547,61.303,1705.0,18880.373,2.452
622,торф,21.257,62.221,2013.0,17780.728,1.217
623,торф,28.556,67.254,2097.0,17797.793,1.88
624,торф,26.621,63.495,2081.0,17125.229,0.627
625,торф,13.107,57.928,2058.0,17669.724,3.467
626,торф,13.042,48.8,1855.0,18611.453,0.801
627,торф,18.48,61.574,2065.0,17306.601,3.215
628,торф,27.305,67.4,1679.0,19326.74,1.997
629,торф,15.535,52.025,2170.0,18751.328,2.023
630,торф,21.35,55.003,1672.0,18674.028,2.661
631,торф,18.384,52.477,1888.0,18860.901,2.2
632,торф,42.753,57.422,1661.0,18312.045,0.72
633,торф,40.985,61.821,1896.0,19138.948,1.923
634,торф,31.523,55.043,1918.0,18840.05,2.566
635,торф,15.801,60.943,1966.0,18739.867,1.293
636,торф,27.912,60.981,1896.0,19552.59,2.172
637,торф,45.477,63.763,2297.0,18283.582,2.588
638,торф,19.91,58.856,1936.0,17511.983,1.35
639,торф,41.085,71.687,2139.0,18323.889,3.472
640,торф,13.051,71.271,1871.0,18162.789,1.079
641,торф,19.858,61.95,1781.0,19201.131,0.987
642,торф,10.649,69.073,1950.0,17269.585,2.642
643,торф,11.631,69.408,2039.0,18476.751,3.195
644,торф,12.484,60.121,1923.0,18845.2,1.663
645,торф,15.991,64.494,1876.0,19808.876,2.978
646,торф,49.343,63.072,2079.0,17537.274,2.586
647,торф,44.62,59.502,2027.0,17606.233,1.865
648,торф,35.447,61.871,1995.0,19496.967,1.397
649,торф,22.566,60.885,1817.0,17413.623,1.935
650,торф,37.984,63.498,1934.0,17866.871,1.643
651,торф,24.34,71.243,2064.0,18496.521,0.637
652,торф,24.242,48.708,1688.0,18387.21,1.162
653,торф,32.449,68.428,1821.0,18016.152,3.394
654,торф,17.403,67.413,2032.0,18599.497,1.648
655,торф,40.9,70.235,2006.0,18539.678,2.06
656,торф,12.954,57.561,1829.0,18507.922,1.961
657,торф,26.684,62.836,2273.0,17409.052,1.836
658,торф,27.888,63.407,2152.0,16749.399,1.008
659,торф,12.422,59.683,1852.0,18211.017,2.681
660,торф,11.784,58.673,2034.0,18213.448,1.635
661,торф,25.035,65.298,1926.0,18658.191,1.776
662,торф,27.896,62.537,1878.0,17804.088,0.547
663,торф,25.176,52.932,2114.0,17628.094,2.151
664,торф,29.607,59.796,2221.0,18274.724,2.908
665,торф,33.195,61.875,1818.0,18578.865,0.627
666,торф,31.394,61.948,2024.0,18478.778,1.592
667,торф,16.861,65.599,1959.0,19323.359,2.118
668,торф,36.347,49.012,2012.0,18549.568,1.957
669,торф,27.552,69.858,1684.0,17780.224,1.13
670,торф,17.179,68.414,1747.0,18735.314,0.987
671,торф,12.822,64.981,1875.0,17428.594,2.63
672,торф,32.65,59.184,1720.0,18719.683,1.787
673,торф,28.673,64.354,1950.0,17979.423,2.021
674,торф,24.6,56.852,2175.0,18288.933,1.135
675,торф,11.113,59.161,1824.0,18002.852,1.769
676,торф,24.983,70.852,2012.0,17568.77,1.216
677,торф,39.997,57.751,1881.0,18217.408,3.014
678,торф,36.142,59.445,2070.0,19842.501,1.877
679,торф,32.97,61.648,1815.0,18437.642,2.353
680,торф,26.652,69.466,1875.0,18512.16,1.227
681,торф,24.794,58.987,2101.0,18453.836,3.165
682,торф,22.913,56.418,1975.0,19047.978,0.986
683,торф,32.021,58.884,2069.0,16922.496,0.602
684,торф,13.803,66.727,1846.0,18580.979,3.221
685,торф,20.858,58.448,2233.0,19370.632,3.234
686,торф,12.057,65.32,2080.0,18820.938,2.034
687,торф,10.533,63.043,1902.0,18913.969,2.178
688,торф,10.681,56.491,2087.0,17266.848,0.879
689,торф,20.801,57.452,1969.0,19961.794,1.486
690,торф,29.419,67.627,1771.0,19118.753,3.659
691,торф,30.165,49.346,1885.0,19406.807,1.649
692,торф,22.894,55.224,1901.0,18198.018,1.976
693,торф,16.522,71.5,2045.0,16757.059,1.266
694,торф,20.74,64.328,1807.0,18212.675,3.226
695,торф,24.104,65.681,1828.0,18074.724,2.324
696,торф,21.673,61.733,1863.0,19310.769,3.03
697,торф,40.505,57.205,1892.0,17721.287,3.567
698,торф,20.479,69.339,1844.0,17414.564,2.177
699,торф,25.636,53.844,1878.0,18439.407,2.059
700,торф,26.148,67.821,1807.0,16826.532,3.258
701,торф,18.895,64.188,2024.0,17439.816,1.818
702,торф,43.992,70.215,2050.0,18750.948,3.357
703,торф,28.214,67.709,2052.0,19686.836,1.787
